"TOA5","5","CR1000","31419","CR1000.Std.18","CPU:ARGOS 2011 GITS.CR1","6477","Table046"
"2011-06-04 22:00:00",77,5,2011,155,22,1.23,1.136,0.141
"2011-06-04 23:00:00",78,5,2011,155,23,1.272,1.17,0.307
"2011-06-05 00:00:00",79,5,2011,156,0,0.942,0.867,0.268
"2011-06-05 01:00:00",80,5,2011,156,1,0.74,0.683,0.182
"2011-06-05 02:00:00",81,5,2011,156,2,0.567,0.523,0.202
"2011-06-05 03:00:00",82,5,2011,156,3,0.512,0.471,0.254
"2011-06-05 04:00:00",83,5,2011,156,4,0.542,0.498,0.259
"2011-06-05 05:00:00",84,5,2011,156,5,0.494,0.453,0.184
"2011-06-05 06:00:00",85,5,2011,156,6,0.614,0.562,0.281
"2011-06-05 07:00:00",86,5,2011,156,7,0.668,0.616,0.245
"2011-06-05 08:00:00",87,5,2011,156,8,0.841,0.778,0.113
"2011-06-05 09:00:00",88,5,2011,156,9,1.229,1.134,0.616
"2011-06-05 10:00:00",89,5,2011,156,10,1.404,1.288,0.539
"2011-06-05 11:00:00",90,5,2011,156,11,1.8,1.643,0.628
"2011-06-05 12:00:00",91,5,2011,156,12,1.887,1.727,0.726
"2011-06-05 13:00:00",92,5,2011,156,13,2.291,2.102,0.88
"2011-06-05 14:00:00",93,5,2011,156,14,2.642,2.421,0.947
"2011-06-05 15:00:00",94,5,2011,156,15,2.504,2.29,0.823
"2011-06-05 16:00:00",95,5,2011,156,16,2.98,2.725,0.599
"2011-06-05 17:00:00",96,5,2011,156,17,2.739,2.498,0.756
"2011-06-05 18:00:00",97,5,2011,156,18,2.458,2.234,0.323
"2011-06-05 19:00:00",98,5,2011,156,19,2.446,2.217,0.223
"2011-06-05 20:00:00",99,5,2011,156,20,2.22,2.002,0.927
"2011-06-05 21:00:00",100,5,2011,156,21,1.805,1.615,0.204
"2011-06-05 22:00:00",101,5,2011,156,22,1.591,1.42,0.699
"2011-06-05 23:00:00",102,5,2011,156,23,1.39,1.257,0.797
"2011-06-06 00:00:00",103,5,2011,157,0,1.128,1.022,0.2
"2011-06-06 01:00:00",104,5,2011,157,1,0.781,0.718,0.405
"2011-06-06 02:00:00",105,5,2011,157,2,0.609,0.56,0.342
"2011-06-06 03:00:00",106,5,2011,157,3,0.533,0.493,0.335
"2011-06-06 04:00:00",107,5,2011,157,4,0.54,0.511,0.13
"2011-06-06 05:00:00",108,5,2011,157,5,0.66,0.614,0.496
"2011-06-06 06:00:00",109,5,2011,157,6,0.745,0.707,0.103
"2011-06-06 07:00:00",110,5,2011,157,7,1.068,1.005,0.441
"2011-06-06 08:00:00",111,5,2011,157,8,0.998,0.933,-0.211
"2011-06-06 09:00:00",112,5,2011,157,9,1.652,1.522,0.316
"2011-06-06 10:00:00",113,5,2011,157,10,1.512,1.399,0.484
"2011-06-06 11:00:00",114,5,2011,157,11,1.558,1.439,0.702
"2011-06-06 12:00:00",115,5,2011,157,12,1.887,1.738,1.014
"2011-06-06 13:00:00",116,5,2011,157,13,2.327,2.142,0.846
"2011-06-06 14:00:00",117,5,2011,157,14,2.637,2.421,0.709
"2011-06-06 15:00:00",118,5,2011,157,15,2.649,2.435,-0.081
"2011-06-06 16:00:00",119,5,2011,157,16,2.538,2.34,-0.36
"2011-06-06 17:00:00",120,5,2011,157,17,2.917,2.685,-0.042
"2011-06-06 18:00:00",121,5,2011,157,18,2.985,2.732,-1.291
"2011-06-06 19:00:00",122,5,2011,157,19,2.665,2.419,-2.64
"2011-06-06 20:00:00",123,5,2011,157,20,2.156,1.966,-0.383
"2011-06-06 21:00:00",124,5,2011,157,21,1.622,1.498,0.53
"2011-06-06 22:00:00",125,5,2011,157,22,1.486,1.374,0.502
"2011-06-06 23:00:00",126,5,2011,157,23,1.256,1.159,0.628
"2011-06-07 00:00:00",127,5,2011,158,0,0.917,0.848,0.343
"2011-06-07 01:00:00",128,5,2011,158,1,0.649,0.601,0.316
"2011-06-07 02:00:00",129,5,2011,158,2,0.655,0.607,0.345
"2011-06-07 03:00:00",130,5,2011,158,3,0.566,0.526,0.139
"2011-06-07 04:00:00",131,5,2011,158,4,0.628,0.586,0.289
"2011-06-07 05:00:00",132,5,2011,158,5,0.402,0.383,-0.09
"2011-06-07 06:00:00",133,5,2011,158,6,0.638,0.602,0.086
"2011-06-07 07:00:00",134,5,2011,158,7,0.761,0.709,0.299
"2011-06-07 08:00:00",135,5,2011,158,8,1.033,0.961,0.331
"2011-06-07 09:00:00",136,5,2011,158,9,1.079,1.004,0.018
"2011-06-07 10:00:00",137,5,2011,158,10,1.179,1.095,0.325
"2011-06-07 11:00:00",138,5,2011,158,11,1.785,1.66,0.54
"2011-06-07 12:00:00",139,5,2011,158,12,1.794,1.663,0.476
"2011-06-07 13:00:00",140,5,2011,158,13,2.15,1.989,0.617
"2011-06-07 14:00:00",141,5,2011,158,14,2.781,2.584,0.965
"2011-06-07 15:00:00",142,5,2011,158,15,2.411,2.239,0.626
"2011-06-07 16:00:00",143,5,2011,158,16,2.604,2.417,0.578
"2011-06-07 17:00:00",144,5,2011,158,17,2.409,2.237,0.554
"2011-06-07 18:00:00",145,5,2011,158,18,2.402,2.232,0.493
"2011-06-07 19:00:00",146,5,2011,158,19,1.905,1.773,0.021
"2011-06-07 20:00:00",147,5,2011,158,20,1.898,1.768,0.026
"2011-06-07 21:00:00",148,5,2011,158,21,1.563,1.46,-0.053
"2011-06-07 22:00:00",149,5,2011,158,22,1.41,1.314,0.008
"2011-06-07 23:00:00",150,5,2011,158,23,1.106,1.033,0.181
"2011-06-08 00:00:00",151,5,2011,159,0,0.938,0.875,0.137
"2011-06-08 01:00:00",152,5,2011,159,1,0.69,0.645,0.148
"2011-06-08 02:00:00",153,5,2011,159,2,0.62,0.58,0.121
"2011-06-08 03:00:00",154,5,2011,159,3,0.499,0.467,0.161
"2011-06-08 04:00:00",155,5,2011,159,4,0.438,0.41,0.055
"2011-06-08 05:00:00",156,5,2011,159,5,0.465,0.434,0.084
"2011-06-08 06:00:00",157,5,2011,159,6,0.596,0.556,0.143
"2011-06-08 07:00:00",158,5,2011,159,7,0.681,0.637,0.195
"2011-06-08 08:00:00",159,5,2011,159,8,0.838,0.783,0.321
"2011-06-08 09:00:00",160,5,2011,159,9,1.064,0.995,0.225
"2011-06-08 10:00:00",161,5,2011,159,10,1.362,1.28,-0.701
"2011-06-08 11:00:00",162,5,2011,159,11,1.652,1.56,-1.248
"2011-06-08 12:00:00",163,5,2011,159,12,2.046,1.916,0.293
"2011-06-08 13:00:00",164,5,2011,159,13,2.338,2.189,-0.683
"2011-06-08 14:00:00",165,5,2011,159,14,2.873,2.691,-1.001
"2011-06-08 15:00:00",166,5,2011,159,15,2.644,2.468,-1.273
"2011-06-08 16:00:00",167,5,2011,159,16,2.96,2.766,-1.379
"2011-06-08 17:00:00",168,5,2011,159,17,2.942,2.727,-1.462
"2011-06-08 18:00:00",169,5,2011,159,18,2.798,2.571,-1.901
"2011-06-08 19:00:00",170,5,2011,159,19,2.674,2.428,-2.19
"2011-06-08 20:00:00",171,5,2011,159,20,2.528,2.276,-1.873
"2011-06-08 21:00:00",172,5,2011,159,21,2.055,1.872,0.481
"2011-06-08 22:00:00",173,5,2011,159,22,1.523,1.406,0.418
"2011-06-08 23:00:00",174,5,2011,159,23,1.692,1.522,0.213
"2011-06-09 00:00:00",175,5,2011,160,0,0.809,0.752,-0.205
"2011-06-09 01:00:00",176,5,2011,160,1,0.809,0.752,0.327
"2011-06-09 02:00:00",177,5,2011,160,2,0.745,0.697,-0.058
"2011-06-09 03:00:00",178,5,2011,160,3,0.735,0.691,-0.021
"2011-06-09 04:00:00",179,5,2011,160,4,0.544,0.511,0.151
"2011-06-09 05:00:00",180,5,2011,160,5,0.503,0.466,0.495
"2011-06-09 06:00:00",181,5,2011,160,6,0.45,0.419,-0.055
"2011-06-09 07:00:00",182,5,2011,160,7,0.802,0.733,-2.599
"2011-06-09 08:00:00",183,5,2011,160,8,1.259,1.156,-2.522
"2011-06-09 09:00:00",184,5,2011,160,9,1.56,1.43,-2.362
"2011-06-09 10:00:00",185,5,2011,160,10,1.851,1.707,-1.969
"2011-06-09 11:00:00",186,5,2011,160,11,2.145,1.98,-1.375
"2011-06-09 12:00:00",187,5,2011,160,12,2.327,2.149,-0.969
"2011-06-09 13:00:00",188,5,2011,160,13,2.667,2.469,-0.35
"2011-06-09 14:00:00",189,5,2011,160,14,2.78,2.571,0.062
"2011-06-09 15:00:00",190,5,2011,160,15,2.909,2.692,-0.174
"2011-06-09 16:00:00",191,5,2011,160,16,3.044,2.821,-0.97
"2011-06-09 17:00:00",192,5,2011,160,17,3.083,2.842,-1.988
"2011-06-09 18:00:00",193,5,2011,160,18,2.968,2.699,-2.415
"2011-06-09 19:00:00",194,5,2011,160,19,2.784,2.505,-2.343
"2011-06-09 20:00:00",195,5,2011,160,20,2.581,2.293,-1.893
"2011-06-09 21:00:00",196,5,2011,160,21,2.323,2.04,-1.285
"2011-06-09 22:00:00",197,5,2011,160,22,2.05,1.78,-0.974
"2011-06-09 23:00:00",198,5,2011,160,23,1.805,1.551,-0.993
"2011-06-10 00:00:00",199,5,2011,161,0,1.55,1.32,-1.381
"2011-06-10 01:00:00",200,5,2011,161,1,1.175,1.021,-0.741
"2011-06-10 02:00:00",201,5,2011,161,2,0.674,0.621,0.288
"2011-06-10 03:00:00",202,5,2011,161,3,0.685,0.646,-0.836
"2011-06-10 04:00:00",203,5,2011,161,4,0.392,0.796,-10.44
"2011-06-10 05:00:00",204,5,2011,161,5,0.184,0.858,-8.31
"2011-06-10 06:00:00",205,5,2011,161,6,0.599,0.932,-3.03
"2011-06-10 07:00:00",206,5,2011,161,7,1.186,1.058,-3.073
"2011-06-10 08:00:00",207,5,2011,161,8,1.382,1.261,-2.925
"2011-06-10 09:00:00",208,5,2011,161,9,1.629,1.483,-2.515
"2011-06-10 10:00:00",209,5,2011,161,10,1.888,1.728,-1.839
"2011-06-10 11:00:00",210,5,2011,161,11,2.155,1.976,-1.092
"2011-06-10 12:00:00",211,5,2011,161,12,2.424,2.224,-0.497
"2011-06-10 13:00:00",212,5,2011,161,13,2.664,2.445,0.029
"2011-06-10 14:00:00",213,5,2011,161,14,2.858,2.623,0.406
"2011-06-10 15:00:00",214,5,2011,161,15,2.997,2.753,0.071
"2011-06-10 16:00:00",215,5,2011,161,16,3.067,2.822,-0.839
