# NEAD 1.0 UTF-8
# [METADATA]
# doi = https://doi.org/10.16904/envidat.1
# reference = "Steffen, K. (2020). Greenland Climate Network (GC-Net) Data. EnviDat. doi: doi:10.16904/envidat.1"
# station_id = 107282
# station_name = GC-NET station SMS4
# srid = EPSG:4326
# geometry = POINTZ ()
# nodata = 
# timestamp_meaning = end
# timezone = 0
# field_delimiter = ,
# 
# [FIELDS]
# fields = timestamp,TA1,TA2,RH1,VW1,VW1_max,DW1,HW1,V
# units = time,Degrees C,Degrees C,%,m/s,m/s,Degrees,m,V
# display_description = timestamp,TA1,TA2,RH1,VW1,VW1_max,DW1,HW1,V
# database_fields = timestamp,TA1,TA2,RH1,VW1,VW1_max,DW1,HW1,V
# database_fields_data_types = timestamp,real,real,real,real,real,real,real,real
# 
# [DATA]
# 
# 
2001-05-22 00:00:00+00:00,2.44,2.18,78.90,2.84,3.63,123.00,1.16,
2001-05-22 01:00:00+00:00,2.44,1.96,77.60,2.53,3.52,141.80,1.16,
2001-05-22 02:00:00+00:00,1.71,1.32,81.10,2.63,3.59,117.60,1.16,
2001-05-22 03:00:00+00:00,0.95,0.41,80.50,2.98,3.97,105.20,1.16,
2001-05-22 04:00:00+00:00,0.86,0.67,78.30,3.73,4.67,122.20,1.16,
2001-05-22 05:00:00+00:00,0.21,0.02,79.90,4.33,6.07,95.90,1.16,
2001-05-22 06:00:00+00:00,0.02,-0.08,81.80,3.52,5.23,85.40,1.16,
2001-05-22 07:00:00+00:00,0.31,0.36,78.70,2.45,3.82,76.70,1.16,
2001-05-22 08:00:00+00:00,0.92,1.21,71.30,2.45,3.67,338.40,1.16,
2001-05-22 09:00:00+00:00,0.56,0.76,70.80,3.72,4.85,306.50,1.16,
2001-05-22 10:00:00+00:00,0.50,0.78,71.90,3.24,5.46,325.00,1.16,
2001-05-22 11:00:00+00:00,0.44,0.75,74.70,2.57,4.10,351.90,1.16,
2001-05-22 12:00:00+00:00,0.47,0.98,79.80,2.10,2.80,348.30,1.16,
2001-05-22 13:00:00+00:00,0.68,1.29,76.00,2.48,3.33,358.20,1.16,
2001-05-22 14:00:00+00:00,0.79,1.60,75.90,2.26,2.73,350.50,1.16,
2001-05-22 15:00:00+00:00,0.91,1.62,75.20,3.44,4.79,313.60,1.16,
2001-05-22 16:00:00+00:00,0.92,1.51,75.20,2.96,3.86,301.80,1.16,
2001-05-22 17:00:00+00:00,0.84,1.41,75.60,2.84,3.98,291.00,1.16,
2001-05-22 18:00:00+00:00,0.86,1.11,78.60,2.40,3.57,291.10,1.16,
2001-05-22 19:00:00+00:00,0.98,1.32,80.10,0.91,1.88,334.20,1.16,
2001-05-22 20:00:00+00:00,1.04,1.47,81.60,0.60,1.12,86.20,1.16,
2001-05-22 21:00:00+00:00,1.22,1.38,83.60,0.92,1.53,62.46,1.16,
2001-05-22 22:00:00+00:00,1.22,1.16,88.00,0.98,1.57,71.90,1.16,
2001-05-22 23:00:00+00:00,1.08,0.94,90.00,0.73,1.61,89.00,1.16,
2001-05-23 00:00:00+00:00,0.98,0.67,91.60,0.75,1.06,117.80,1.16,
2001-05-23 01:00:00+00:00,1.15,0.90,86.40,0.46,1.47,167.20,1.16,
2001-05-23 02:00:00+00:00,0.78,0.48,90.40,0.85,1.79,50.90,1.16,
2001-05-23 03:00:00+00:00,0.79,0.59,90.10,1.51,2.37,26.78,1.16,
2001-05-23 04:00:00+00:00,0.79,0.64,89.00,1.81,2.46,18.92,1.16,
2001-05-23 05:00:00+00:00,0.53,0.24,87.90,1.22,2.13,21.82,1.16,
2001-05-23 06:00:00+00:00,-0.00,-0.23,89.70,1.08,1.94,46.62,1.17,
2001-05-23 07:00:00+00:00,-0.42,-0.59,86.60,0.70,2.18,67.25,1.17,
2001-05-23 08:00:00+00:00,-0.73,0.05,85.70,1.55,2.50,45.88,1.17,
2001-05-23 09:00:00+00:00,-0.60,0.32,82.70,2.22,3.27,8.69,1.17,
2001-05-23 10:00:00+00:00,-0.82,0.48,82.30,2.11,3.48,349.30,1.17,
2001-05-23 11:00:00+00:00,-0.43,1.05,81.00,2.11,2.81,356.40,1.17,
2001-05-23 12:00:00+00:00,0.38,1.93,77.50,1.94,2.93,5.49,1.16,
2001-05-23 13:00:00+00:00,0.56,2.92,74.20,1.06,2.13,33.53,1.16,
2001-05-23 14:00:00+00:00,1.51,2.82,74.90,1.68,2.44,26.83,1.16,
2001-05-23 15:00:00+00:00,2.53,3.26,72.90,1.65,2.56,34.89,1.16,
2001-05-23 16:00:00+00:00,3.53,4.64,66.76,1.41,5.10,94.40,1.17,
2001-05-23 17:00:00+00:00,3.77,3.27,72.10,4.69,6.95,96.40,1.17,
2001-05-23 18:00:00+00:00,3.08,2.98,75.20,3.88,5.36,91.40,1.17,
2001-05-23 19:00:00+00:00,2.85,2.94,76.00,3.51,4.53,82.10,1.18,
2001-05-23 20:00:00+00:00,3.58,3.63,69.77,4.67,8.79,93.30,1.18,
2001-05-23 21:00:00+00:00,3.53,3.31,72.40,6.37,9.14,95.80,1.18,
2001-05-23 22:00:00+00:00,3.15,2.62,77.10,5.50,6.83,106.40,1.18,
2001-05-23 23:00:00+00:00,2.83,2.27,77.20,6.17,7.07,101.90,1.18,
2001-05-24 00:00:00+00:00,2.61,2.19,75.10,7.67,9.04,98.00,1.18,
2001-05-24 01:00:00+00:00,2.19,1.81,73.30,8.77,10.19,97.90,1.18,
2001-05-24 02:00:00+00:00,1.85,1.58,71.10,9.24,10.64,99.70,1.18,
2001-05-24 03:00:00+00:00,1.40,1.12,70.70,9.73,11.93,96.40,1.18,
2001-05-24 04:00:00+00:00,1.26,1.16,68.41,11.30,14.03,94.90,1.18,
2001-05-24 05:00:00+00:00,1.33,1.31,66.62,12.33,14.41,94.60,1.14,
2001-05-24 06:00:00+00:00,1.26,1.18,69.92,12.80,15.36,96.10,1.19,
2001-05-24 07:00:00+00:00,1.49,1.53,70.70,11.72,13.95,95.70,1.19,
2001-05-24 08:00:00+00:00,1.98,2.14,69.57,9.66,12.66,97.30,1.19,
2001-05-24 09:00:00+00:00,2.38,2.57,70.60,7.54,9.30,102.10,1.18,
2001-05-24 10:00:00+00:00,2.82,2.98,70.00,3.34,8.00,134.10,1.18,
2001-05-24 11:00:00+00:00,2.30,2.26,81.50,1.85,4.33,166.90,1.18,
2001-05-24 12:00:00+00:00,1.70,1.33,92.80,5.23,7.71,103.90,1.18,
2001-05-24 13:00:00+00:00,1.36,,,4.26,6.20,141.20,1.18,
2001-05-24 14:00:00+00:00,1.00,,158.80,3.23,4.17,167.00,1.19,
2001-05-24 15:00:00+00:00,0.45,,142.00,2.61,3.42,176.70,1.19,
2001-05-24 16:00:00+00:00,0.56,,136.30,3.43,6.21,154.20,1.19,
2001-05-24 17:00:00+00:00,0.65,,131.30,5.63,8.90,175.50,1.19,
2001-05-24 18:00:00+00:00,0.44,,129.80,4.08,7.98,163.90,1.19,
2001-05-24 19:00:00+00:00,0.21,,131.50,5.93,7.85,181.20,1.19,
2001-05-24 20:00:00+00:00,-0.24,,129.90,5.58,7.55,184.40,1.19,
2001-05-24 21:00:00+00:00,-0.73,,129.20,5.72,8.23,191.90,1.19,
2001-05-24 22:00:00+00:00,-1.18,,128.00,4.57,6.18,191.20,1.19,
2001-05-24 23:00:00+00:00,-1.04,,,4.14,5.93,178.00,1.19,
2001-05-25 00:00:00+00:00,-0.99,,77.00,5.47,6.98,158.60,1.19,
2001-05-25 01:00:00+00:00,-1.09,,84.40,3.91,5.13,171.10,1.19,
2001-05-25 02:00:00+00:00,-1.51,-1.66,11.66,2.82,4.26,194.50,1.19,
2001-05-25 03:00:00+00:00,-1.76,-1.92,100.30,2.33,3.34,191.00,1.19,
2001-05-25 04:00:00+00:00,-1.89,-2.02,100.00,1.77,2.76,152.50,1.19,
2001-05-25 05:00:00+00:00,-2.09,-2.17,99.80,1.44,2.23,202.30,1.19,
2001-05-25 06:00:00+00:00,-2.21,-2.30,99.80,1.41,1.99,228.50,1.19,
2001-05-25 07:00:00+00:00,-2.30,-2.33,99.90,1.00,1.73,222.10,1.20,
2001-05-25 08:00:00+00:00,-2.42,-2.32,99.50,1.10,2.30,243.60,1.20,
2001-05-25 09:00:00+00:00,-2.06,,,0.86,1.82,323.20,1.19,
2001-05-25 10:00:00+00:00,-1.75,,128.00,0.46,1.06,68.15,1.19,
2001-05-25 11:00:00+00:00,-1.25,,120.30,0.35,1.13,79.80,1.18,
2001-05-25 12:00:00+00:00,-1.25,,120.50,0.60,1.49,154.70,1.18,
2001-05-25 13:00:00+00:00,-1.91,,124.60,1.60,2.29,187.90,1.19,
2001-05-25 14:00:00+00:00,-0.78,,126.70,1.72,2.33,200.60,1.19,
2001-05-25 15:00:00+00:00,0.40,,131.70,1.12,1.75,186.60,1.19,
2001-05-25 16:00:00+00:00,-0.88,,133.70,1.11,2.02,163.70,1.19,
2001-05-25 17:00:00+00:00,-1.48,,135.10,1.25,2.67,147.60,1.19,
2001-05-25 18:00:00+00:00,-1.36,,132.90,1.96,2.85,139.60,1.19,
2001-05-25 19:00:00+00:00,-1.30,,127.20,1.88,2.62,139.90,1.20,
2001-05-25 20:00:00+00:00,-1.19,,,1.49,2.31,148.50,1.20,
2001-05-25 21:00:00+00:00,-1.10,,,1.57,2.54,155.00,1.20,
2001-05-25 22:00:00+00:00,-1.39,,,1.54,2.66,165.40,1.19,
2001-05-25 23:00:00+00:00,-1.53,,,1.39,1.90,208.50,1.19,
2001-05-26 00:00:00+00:00,-1.78,,,1.12,1.73,206.90,1.20,
2001-05-26 01:00:00+00:00,-1.97,-2.07,97.40,1.77,2.46,207.20,1.19,
