127.18 2.39 219.33 -9.99
127.21 3.03 213.11 -13.53
128 3.63 187.50 -15.38
128.03 4.42 157.56 -17.89
128.06 3.84 151.28 -16.86
128.09 2.88 155.00 -16.65
128.12 2.35 171.33 -15.82
128.15 2.68 186.28 -14.82
128.18 2.75 198.17 -14.38
128.21 3.38 173.72 -15.28
129 3.86 141.78 -17.96
129.03 6.01 99.39 -23.01
129.06 7.59 97.44 -22.17
129.09 7.95 114.11 -19.69
129.12 8.15 112.39 -16.85
129.15 6.29 141.67 -13.34
129.18 7.98 159.33 -14.00
129.21 6.97 149.39 -14.22
130 6.30 114.06 -17.19
130.03 6.41 97.28 -21.40
130.06 7.04 81.28 -21.74
130.09 7.65 94.83 -19.49
130.12 8.71 119.39 -14.74
130.15 7.19 138.89 -11.93
130.18 5.14 156.61 -9.57
130.21 2.81 149.61 -9.61
131 1.98 79.72 -13.26
131.03 4.88 85.94 -19.70
131.06 6.91 92.28 -20.61
131.09 8.09 96.50 -18.43
131.12 6.13 97.50 -14.77
131.15 4.77 117.22 -11.00
131.18 4.66 146.50 -8.90
131.21 1.60 184.06 -9.15
132 4.24 93.17 -13.62
132.03 6.11 89.89 -16.78
132.06 7.16 92.28 -16.97
132.09 8.66 95.56 -16.11
132.12 6.87 107.61 -13.52
132.15 7.68 135.44 -11.55
132.18 5.89 148.78 -9.86
132.21 3.68 150.67 -10.49
133 2.34 95.94 -14.48
133.03 4.74 84.33 -19.03
133.06 7.65 86.56 -19.47
133.09 7.43 89.78 -17.69
133.12 7.72 93.83 -15.30
133.15 7.66 98.44 -12.08
133.18 6.40 108.11 -9.84
133.21 6.08 121.11 -10.01
134 5.56 98.50 -13.63
134.03 7.84 95.83 -18.03
134.06 8.69 94.06 -18.44
134.09 10.60 93.89 -17.81
134.12 11.00 104.50 -14.07
134.15 12.08 95.94 -11.06
134.18 14.21 101.33 -9.08
134.21 11.30 122.56 -6.86
135 11.77 127.72 -7.66
135.03 14.05 130.89 -7.44
135.06 14.19 132.61 -6.55
135.09 10.68 158.78 -5.24
135.12 8.36 160.72 -5.07
135.15 9.01 167.44 -4.27
135.18 8.91 154.33 -2.60
135.21 9.30 133.28 -2.94
136 9.64 131.06 -4.13
136.03 9.76 118.22 -5.64
136.06 8.47 116.56 -5.67
136.09 6.57 129.33 -4.62
136.12 4.57 141.56 -3.88
136.15 4.67 156.28 -4.02
136.18 6.34 175.89 -7.74
136.21 5.85 179.39 -8.96
137 6.19 171.89 -9.36
137.03 6.23 173.11 -10.39
137.06 6.31 166.17 -10.71
137.09 4.84 176.00 -11.15
137.12 4.94 172.00 -10.36
137.15 5.82 170.11 -9.01
137.18 5.37 179.78 -7.93
137.21 4.40 183.78 -9.00
138 3.81 164.33 -11.04
138.03 2.95 148.83 -11.72
138.06 3.24 94.17 -17.22
138.09 4.34 87.89 -18.39
138.12 5.22 95.06 -13.94
138.15 6.46 113.61 -10.19
138.18 5.92 124.22 -8.72
138.21 4.78 122.22 -9.44
139 5.41 98.50 -14.53
139.03 7.04 86.94 -18.92
139.06 8.12 89.72 -20.08
139.09 8.59 93.83 -18.46
139.12 8.20 111.78 -15.15
139.15 7.89 142.72 -12.19
139.18 8.17 158.78 -10.17
139.21 5.89 165.61 -9.20
140 4.09 173.22 -9.78
140.03 4.92 138.50 -11.08
140.06 8.11 112.33 -15.02
140.09 9.69 98.94 -17.13
140.12 9.80 96.28 -15.27
140.15 8.22 135.83 -10.92
140.18 5.82 151.28 -9.13
140.21 4.18 163.06 -8.82
141 3.94 133.83 -11.48
141.03 5.83 123.11 -12.67
141.06 7.20 119.56 -13.99
141.09 8.21 122.89 -13.71
141.12 9.00 124.89 -12.38
141.15 7.88 128.83 -10.09
141.18 5.67 139.22 -8.11
141.21 3.77 127.39 -7.96
142 4.27 91.89 -11.69
142.03 6.44 87.89 -15.50
142.06 8.60 95.33 -16.70
142.09 9.53 95.06 -16.34
142.12 8.98 97.61 -13.51
142.15 9.21 118.61 -9.67
142.18 7.96 122.06 -7.28
142.21 6.54 120.17 -6.76
143 7.23 107.83 -9.19
143.03 7.70 116.61 -12.54
143.06 5.65 123.72 -12.45
143.09 6.76 111.17 -13.30
143.12 7.60 112.22 -10.61
143.15 6.88 137.39 -8.03
143.18 7.25 125.22 -6.35
143.21 5.42 114.44 -6.15
144 6.41 89.11 -9.48
144.03 9.17 98.28 -10.84
144.06 9.03 89.78 -11.59
144.09 7.02 135.22 -12.86
144.12 4.50 144.94 -11.76
144.15 5.91 141.22 -8.16
144.18 6.53 144.11 -5.69
144.21 5.88 134.89 -5.00
145 7.38 117.39 -6.71
145.03 8.26 110.89 -6.36
145.06 9.15 106.22 -5.68
145.09 11.23 135.00 -2.53
145.12 15.20 147.94 -3.39
145.15 12.75 173.17 -6.67
145.18 7.33 171.00 -12.12
145.21 4.32 176.06 -6.02
146 2.96 171.33 -4.74
146.03 1.48 131.89 -7.14
146.06 4.01 67.94 -9.21
146.09 7.07 94.11 -10.02
146.12 9.07 101.00 -7.74
146.15 11.34 104.83 -5.01
146.18 12.78 123.56 -2.78
146.21 12.11 153.22 -2.82
147 9.52 158.22 -4.44
147.03 7.28 149.39 -4.76
147.06 7.06 145.50 -8.63
147.09 7.57 141.11 -6.61
147.12 9.02 125.17 -6.38
147.15 8.55 131.56 -7.59
147.18 8.54 136.72 -2.51
147.21 7.80 125.17 -2.07
148 7.93 126.67 -3.31
148.03 10.45 131.00 -4.41
148.06 11.25 143.56 -3.38
148.09 10.16 151.83 -3.85
148.12 7.55 173.61 -6.72
148.15 6.59 158.89 -5.90
148.18 6.94 158.44 -3.38
148.21 6.39 167.00 -3.29
149 4.97 179.22 -4.82
149.03 4.13 182.06 -4.45
149.06 5.35 141.33 -4.52
149.09 7.16 121.44 -5.19
149.12 8.48 118.50 -3.95
149.15 10.86 110.11 -3.84
149.18 9.43 128.00 -2.24
149.21 8.24 129.28 -2.24
150 7.89 126.33 -3.01
150.03 8.35 125.28 -.99
150.06 11.71 122.83 -1.24
150.09 12.56 122.61 -1.48
150.12 11.33 126.33 .14
150.15 11.00 133.50 1.73
150.18 10.50 132.17 2.43
150.21 9.73 131.39 1.94
151 7.98 125.22 2.03
151.03 8.35 123.33 2.31
151.06 9.80 122.00 2.17
151.09 11.12 123.78 2.02
151.12 10.10 124.72 2.53
151.15 11.00 120.11 2.41
151.18 11.65 118.56 2.96
151.21 10.21 118.28 2.92
152 9.97 116.50 2.51
152.03 9.68 116.00 2.54
152.06 10.37 111.39 1.38
152.09 13.02 110.39 .89
152.12 13.03 103.33 .96
152.15 12.90 92.94 1.31
152.18 10.33 96.11 1.61
152.21 7.74 103.22 1.78
153 8.43 117.50 2.23
153.03 7.87 94.17 .69
153.06 10.12 98.17 -.34
153.09 11.36 92.94 -1.07
153.12 13.38 108.67 .98
153.15 13.02 106.72 2.27
153.18 11.42 109.00 2.98
153.21 10.75 108.00 3.04
154 10.94 109.11 3.05
154.03 11.09 114.22 2.24
154.06 11.95 113.89 .89
154.09 14.26 113.11 -.10
154.12 14.15 116.33 .59
154.15 12.54 121.67 1.81
154.18 10.40 122.78 2.17
154.21 10.05 120.89 2.33
155 9.26 123.06 2.31
155.03 9.67 118.22 1.62
155.06 9.97 110.44 -.06
155.09 11.89 104.44 -1.49
155.12 11.65 107.00 -1.39
155.15 8.98 112.22 .61
155.18 7.56 119.50 1.34
155.21 6.64 116.78 1.46
156 5.78 121.22 .90
156.03 5.42 113.50 -.69
156.06 7.02 114.28 -1.42
156.09 6.03 128.11 -.02
156.12 5.45 128.06 .50
156.15 5.56 129.61 .56
156.18 4.67 132.78 .48
156.21 5.06 131.72 .76
157 5.01 119.11 .65
157.03 6.55 124.72 .61
157.06 5.69 132.50 .86
157.09 5.63 123.17 .69
157.12 6.36 131.78 .96
157.15 5.57 116.33 1.19
157.18 4.35 120.00 1.32
157.21 3.43 108.00 1.19
158 2.70 114.22 -.18
158.03 3.04 93.00 -2.36
158.06 4.55 90.06 -3.43
158.09 4.85 107.28 -2.25
158.12 4.42 110.33 -.49
158.15 5.15 104.83 -.62
158.18 3.01 105.33 .26
158.21 2.20 80.33 .17
159 2.78 73.94 -1.38
159.03 5.04 119.39 -2.94
159.06 7.16 116.50 -3.04
159.09 9.06 112.22 -2.10
159.12 9.99 122.00 -2.22
159.15 7.93 137.72 -.58
159.18 6.68 142.72 -.04
159.21 5.52 147.61 -.22
160 5.07 131.33 -1.12
160.03 5.90 121.83 -1.93
160.06 4.97 119.89 -1.79
160.09 5.73 118.17 -1.70
160.12 6.03 119.67 -.69
160.15 5.80 132.39 -.10
160.18 5.49 136.56 .41
160.21 4.16 121.56 .32
161 4.73 114.28 -.71
161.03 7.13 114.44 -2.69
161.06 7.82 94.56 -5.19
161.09 9.52 93.67 -6.00
161.12 9.68 103.33 -4.58
161.15 6.68 139.78 -1.03
161.18 5.98 141.94 -.30
161.21 5.43 128.00 -.11
162 6.97 124.11 -1.03
162.03 8.25 125.44 -2.34
162.06 8.49 129.44 -3.84
162.09 8.71 127.22 -4.16
162.12 8.71 128.17 -2.81
162.15 7.88 131.28 -1.71
162.18 6.16 138.33 -.83
162.21 4.59 145.61 -.80
163 3.74 120.06 -1.69
163.03 5.00 95.06 -4.23
163.06 6.47 90.94 -6.79
163.09 8.10 90.22 -7.98
163.12 8.71 94.56 -5.87
163.15 6.96 105.17 -3.07
163.18 4.98 129.94 -1.47
163.21 3.06 156.83 -1.01
164 2.04 147.72 -1.63
164.03 3.58 132.11 -3.17
164.06 6.14 122.11 -4.05
164.09 8.36 120.67 -4.14
164.12 9.16 120.22 -4.46
164.15 8.21 127.78 -2.85
164.18 5.54 136.28 -1.45
164.21 2.24 142.17 -.06
165 1.81 79.78 -2.19
165.03 3.65 71.94 -5.19
165.06 5.14 82.50 -7.58
165.09 6.26 87.56 -7.61
165.12 5.56 104.17 -4.97
165.15 5.02 135.44 -2.95
165.18 3.21 160.83 -1.44
165.21 2.16 152.72 -1.56
166 3.42 117.83 -3.51
166.03 4.26 107.39 -5.13
166.06 5.35 93.72 -6.71
166.09 6.66 101.11 -5.95
166.12 8.28 121.94 -3.74
166.15 7.50 136.06 -1.94
166.18 5.84 146.78 -1.12
166.21 4.74 137.00 -.92
167 4.70 125.56 -1.83
167.03 6.01 112.94 -3.65
167.06 8.99 104.94 -5.41
167.09 10.81 111.11 -5.02
167.12 12.91 117.33 -2.54
167.15 12.71 124.00 .05
167.18 11.34 122.28 1.53
167.21 10.73 122.39 1.76
168 8.73 147.94 1.26
168.03 7.28 147.56 .32
168.06 5.43 133.44 .05
168.09 5.34 126.72 .84
168.12 6.04 128.39 1.41
168.15 4.81 130.56 1.59
168.18 5.65 131.11 2.03
168.21 5.66 126.94 1.92
169 6.02 123.22 1.69
169.03 6.32 126.83 1.56
169.06 7.93 134.56 1.42
169.09 7.33 136.11 1.42
169.12 7.15 139.33 1.58
169.15 6.62 132.72 1.50
169.18 5.81 112.22 1.86
169.21 6.08 110.78 2.03
170 6.02 98.22 1.99
170.03 6.41 101.39 1.90
170.06 7.29 121.44 2.52
170.09 8.35 121.78 2.59
170.12 8.50 132.83 2.59
170.15 9.18 129.39 2.68
170.18 9.06 131.89 2.56
170.21 7.66 129.17 2.28
171 5.85 121.78 2.02
171.03 5.80 114.72 1.58
171.06 5.57 110.33 1.15
171.09 5.87 123.00 1.14
171.12 5.97 129.39 1.26
171.15 5.48 131.89 1.38
171.18 5.12 127.00 1.23
171.21 5.15 124.50 1.04
172 5.32 117.11 .42
172.03 5.67 109.22 -.21
172.06 6.58 117.06 -.56
