     0     0      0     0.00   -13.22   550.00   -14.42     0.00     0.00   136.40
  2017   279    600   -14.92    75.20     4.40   135.30   674.60    -0.35    25.17
  2017   279    610   -14.95    75.60     4.47   136.70   674.40    -0.36    13.46
  2017   279    620   -13.86    75.50     4.45   140.20   674.40    -0.36    13.43
  2017   279    630   -14.25    75.40     4.49   142.90   674.30    -0.36    13.45
  2017   279    640   -14.66    75.60     4.32   141.90   674.20    -0.34    18.21
  2017   279    650   -13.81    75.50     4.39   140.00   674.10    -0.34    13.46
  2017   279    700   -13.22    75.50     4.38   135.70   674.00    -0.35    13.44
  2017   279    710   -14.67    75.30     4.51   156.70   674.20    -0.35    13.45
  2017   279    720   -13.97    75.50     5.05   162.30   674.30    -0.36    13.45
  2017   279    730   -14.25    75.80     5.59   169.70   674.30    -0.34    13.46
  2017   279    740   -14.20    75.40     6.55   173.90   674.30    -0.35    13.46
  2017   279    750   -14.65    73.80     7.21   175.10   674.40    -0.34    13.45
  2017   279    800   -14.51    72.80     5.95   170.50   674.40    -0.36    24.62
  2017   279    810   -15.66    73.00     5.63   169.60   674.50    -0.35    28.99
  2017   279    820   -14.63    73.30     5.54   161.00   674.40    -0.35    13.45
  2017   279    830   -14.91    74.60     5.61   154.50   674.30    -0.34    13.45
  2017   279    840   -15.52    75.20     5.55   152.30   674.20    -0.34    13.46
  2017   279    850   -14.92    75.30     5.41   154.30   674.10    -0.35    13.46
  2017   279    900   -14.91    75.30     5.09   158.50   674.10    -0.34    13.46
  2017   279    910   -14.98    75.20     5.03   157.40   674.20    -0.35    13.46
  2017   279    920   -14.86    75.90     4.99   148.80   674.10    -0.35    13.46
  2017   279    930   -14.41    76.80     5.15   145.90   674.10    -0.35    13.46
  2017   279    940   -13.66    77.40     4.68   140.50   674.10    -0.36    13.45
  2017   279    950   -13.93    78.00     4.25   147.00   674.00    -0.34    13.46
  2017   279   1000   -13.48    77.90     3.80   148.20   674.00    -0.35    13.44
  2017   279   1010   -13.11    77.60     4.32   141.10   674.00    -0.35    13.44
  2017   279   1020   -12.93    77.10     4.73   139.50   674.10    -0.34    13.43
  2017   279   1030   -12.50    77.90     4.84   132.70   674.10    -0.33    13.46
  2017   279   1040   -12.70    79.10     4.73   131.70   674.10    -0.34    13.47
  2017   279   1050   -12.29    79.20     4.60   136.70   674.10    -0.35    25.43
  2017   279   1100   -11.64    78.50     4.45   133.90   674.10    -0.39    13.45
  2017   279   1110   -11.85    78.60     4.52   128.40   674.00    -0.34    13.47
  2017   279   1120   -11.61    78.50     4.97   138.10   674.10    -0.34    13.47
  2017   279   1130   -11.23    78.80     5.16   140.10   674.00    -0.37    13.47
  2017   279   1140   -11.15    78.90     5.17   139.20   673.90    -0.39    13.44
  2017   279   1150   -11.23    78.80     5.14   141.30   673.90    -0.39    13.47
  2017   279   1200   -11.20    78.70     5.32   142.20   673.90    -0.37    26.98
  2017   279   1210   -11.12    78.60     5.46   142.90   673.80    -0.39    13.45
  2017   279   1220   -10.51    79.90     5.65   143.70   673.90    -0.40    13.47
  2017   279   1230   -10.47    79.50     5.49   144.20   673.80    -0.68    13.47
  2017   279   1240   -10.82    78.00     5.78   143.40   673.80    -0.66    13.46
  2017   279   1250    -9.55    78.60     5.57   144.10   673.80    -0.68    13.47
  2017   279   1300    -9.91    79.40     5.74   146.50   673.80    -0.68    13.47
  2017   279   1310   -10.25    79.90     5.47   149.70   673.80    -0.69    13.47
  2017   279   1320   -10.64    79.80     5.21   149.10   673.80    -0.68    13.46
  2017   279   1330   -10.22    79.50     5.22   149.40   673.80    -0.65    13.45
  2017   279   1340    -9.47    80.20     4.97   147.00   673.90    -0.69    13.47
  2017   279   1350    -9.44    80.70     5.19   149.80   673.80    -0.69    13.44
  2017   279   1400    -9.83    80.60     5.71   153.40   673.80    -0.68    13.47
  2017   279   1410   -10.13    80.70     5.64   155.90   673.90     0.00    13.47
  2017   279   1420    -9.08    80.90     5.72   156.10   673.90    -0.68    13.46
  2017   279   1430   -10.11    81.50     5.88   156.90   673.90    -0.64    13.48
  2017   279   1440    -8.81    82.10     6.18   156.30   673.90    -0.68    13.47
  2017   279   1450    -9.42    82.70     6.30   159.40   673.90    -0.66    13.40
  2017   279   1500    -8.65    82.10     6.59   161.80   673.80    -0.65    13.47
  2017   279   1510    -9.03    82.00     6.41   163.30   673.80    -0.63    13.46
  2017   279   1520    -8.85    81.90     5.80   163.70   673.80    -0.65    13.46
  2017   279   1530    -8.50    81.90     5.55   167.40   673.80    -0.66    13.48
  2017   279   1540    -9.10    82.30     5.69   166.70   673.80    -0.65    13.48
  2017   279   1550    -8.56    81.70     5.74   167.00   673.80    -0.65    13.46
  2017   279   1600    -9.14    81.60     5.58   168.60   673.80    -0.63    13.48
  2017   279   1610    -8.68    82.20     5.78   167.70   673.70    -0.66    13.48
  2017   279   1620    -8.05    82.00     5.93   166.80   673.70    -0.66    13.49
  2017   279   1630    -8.95    82.20     5.53   167.70   673.70    -0.60    13.48
  2017   279   1640    -8.17    82.40     5.07   164.80   673.70    -0.66    13.47
  2017   279   1650    -8.23    82.50     5.43   167.20   673.70    -0.66    13.47
  2017   279   1700    -8.65    81.50     5.86   167.30   673.60    -0.66    13.48
  2017   279   1710    -8.70    81.60     5.43   167.50   673.60    -0.66    27.55
  2017   279   1720    -8.66    81.80     5.28   164.30   673.50    -0.67    13.46
  2017   279   1730    -8.74    82.30     5.24   168.60   673.50    -0.64    13.31
  2017   279   1740    -8.97    82.20     5.47   167.50   673.50    -0.62    13.47
  2017   279   1750    -9.19    82.50     5.43   165.00   673.40    -0.63    13.47
  2017   279   1800    -8.61    82.40     5.38   166.30   673.50    -0.66    13.48
  2017   279   1810    -8.54    82.90     6.03   169.70   673.50    -0.66    13.48
  2017   279   1820    -9.14    82.80     6.03   170.20   673.50    -0.66    13.46
  2017   279   1830    -8.25    82.10     5.91   170.50   673.50    -0.67    11.42
  2017   279   1840    -8.84    82.30     5.77   176.00   673.50    -0.63    13.47
  2017   279   1850    -8.31    82.30     6.14   177.70   673.60    -0.66    13.44
  2017   279   1900    -8.53    82.80     6.32   193.40   673.60    -0.66    13.47
  2017   279   1910    -8.24    80.80     5.56   191.70   673.60    -0.67    13.48
  2017   279   1920    -8.97    80.20     5.82   184.30   673.60    -0.68    13.47
  2017   279   1930    -8.86    81.00     6.02   178.50   673.60    -0.67    11.55
  2017   279   1940    -9.61    81.10     5.20   174.10   673.60    -0.66    13.46
  2017   279   1950    -9.15    81.00     5.75   177.60   673.60    -0.68    13.46
  2017   279   2000    -9.48    81.30     5.53   175.30   673.60    -0.67    13.43
  2017   279   2010   -10.03    81.10     5.26   173.00   673.50    -0.64    13.47
  2017   279   2020    -9.52    81.20     5.20   166.70   673.50    -0.67    13.45
  2017   279   2030    -9.45    80.70     5.08   159.90   673.40    -0.67    13.46
  2017   279   2040    -9.72    80.00     5.01   158.30   673.50    -0.65    13.46
  2017   279   2050   -10.41    80.10     4.78   156.80   673.50    -0.67    13.53
  2017   279   2100    -9.71    80.70     4.83   163.00   673.50    -0.68    13.48
  2017   279   2110   -10.49    82.40     5.43   171.40   673.50    -0.67    13.44
  2017   279   2120    -9.84    83.30     5.91   174.30   673.50    -0.63    13.48
  2017   279   2130    -9.55    82.30     5.11   174.40   673.60    -0.65    13.47
  2017   279   2140   -10.20    81.60     4.91   177.30   673.60    -0.67    13.48
  2017   279   2150   -10.15    81.50     4.84   174.40   673.50    -0.67    27.23
  2017   279   2200   -10.35    81.10     4.54   173.50   673.40    -0.68    13.48
  2017   279   2210   -11.08    79.60     3.52   169.10   673.40     0.00    13.46
  2017   279   2220   -10.96    78.20     3.76   164.70   673.40    -0.65    13.48
  2017   279   2230   -11.39    77.90     4.14   165.00   673.40    -0.69    13.46
  2017   279   2240   -12.33    78.00     4.85   166.60   673.40    -0.66    13.48
  2017   279   2250   -13.30    77.60     4.61   166.90   673.30    -0.64    13.45
  2017   279   2300   -13.15    77.70     4.70   171.90   673.30    -0.68    13.42
  2017   279   2310   -12.90    78.40     4.84   174.80   673.30    -0.68    13.48
  2017   279   2320   -13.39    78.00     4.60   175.90   673.30    -0.58    13.46
  2017   279   2330   -12.98    77.40     4.08   175.40   673.30    -0.68    13.46
  2017   279   2340   -13.68    77.00     3.24   165.60   673.30    -0.69    13.48
  2017   279   2350   -13.91    76.20     3.10   158.80   673.40    -0.64    13.47
  2017   279   2400   -14.87    76.10     2.99   156.30   673.40     0.00    13.47
  2017   280     10   -14.39    76.70     3.43   163.50   673.40    -0.61    13.45
  2017   280     20   -14.59    77.30     3.56   164.60   673.30    -0.68    26.23
  2017   280     30   -13.83    77.40     3.56   164.60   673.30    -0.69    13.47
  2017   280     40   -14.54    76.80     3.43   161.40   673.30     0.00    13.45
  2017   280     50   -14.44    76.20     3.49   157.50   673.30    -0.68    19.75
  2017   280    100   -14.42    75.80     3.35   156.80   673.20    -0.69    13.48
  2017   280    110   -15.11    76.00     3.23   153.50   673.20    -0.61    13.48
  2017   280    120   -14.54    77.20     3.54   154.90   673.10    -0.68    20.08
  2017   280    130   -14.40    78.80     4.08   165.00   673.10     0.00    13.47
  2017   280    140   -13.88    80.50     4.20   172.30   673.10    -0.68    13.48
  2017   280    150   -13.03    80.60     4.28   173.60   673.10    -0.68    13.46
  2017   280    200   -12.74    78.80     4.07   169.00   673.00    -0.69    13.48
  2017   280    210   -13.49    77.30     3.54   161.30   672.90     0.00    13.47
  2017   280    220   -13.78    76.70     3.33   156.60   672.90    -0.68    13.47
  2017   280    230   -14.19    75.80     3.26   154.90   672.80    -0.68    13.47
  2017   280    240   -15.19    75.90     3.84   160.80   672.80    -0.38    13.48
  2017   280    250   -14.02    76.40     4.05   165.80   672.80    -0.68    13.98
  2017   280    300   -14.48    75.60     3.95   164.20   672.80    -0.69    13.45
  2017   280    310   -15.13    75.80     4.16   162.50   672.70    -0.68    13.44
  2017   280    320   -14.81    76.10     4.25   159.60   672.70    -0.68    25.81
  2017   280    330   -14.43    75.50     4.31   163.00   672.70    -0.68    13.46
  2017   280    340   -15.19    75.20     4.00   160.40   672.60    -0.63    13.40
  2017   280    350   -15.30    75.20     3.98   163.80   672.60    -0.68    13.45
  2017   280    400   -15.45    77.40     4.42   164.50   672.50    -0.68    13.44
  2017   280    410   -15.79    77.00     4.26   162.20   672.40     0.00    13.48
  2017   280    420   -14.27    76.20     4.07   158.10   672.40    -0.69    13.47
  2017   280    430   -15.53    75.30     3.70   154.50   672.40    -0.68    13.47
  2017   280    440   -14.98    74.30     3.27   150.80   672.40    -0.69    13.48
  2017   280    450   -15.79    74.60     3.94   157.20   672.40    -0.68    13.45
  2017   280    500   -15.05    76.20     4.24   158.80   672.30    -0.69    13.47
  2017   280    510   -14.97    76.80     4.60   158.30   672.40    -0.68    13.47
  2017   280    520   -14.39    77.00     4.43   159.90   672.40    -0.65    13.47
  2017   280    530   -14.51    76.40     4.29   160.30   672.40    -0.68    21.16
  2017   280    540   -14.96    75.80     3.71   155.00   672.50    -0.65    13.47
  2017   280    550   -14.70    74.70     3.22   154.10   672.50    -0.68    13.46
  2017   280    600   -15.49    74.40     2.85   154.10   672.50    -0.68    13.47
  2017   280    610   -15.45    74.50     2.92   152.60   672.40    -0.67    13.45
  2017   280    620   -15.87    76.60     3.23   150.90   672.40    -0.68    22.05
  2017   280    630   -14.75    78.70     3.67   156.80   672.30    -0.64    13.46
  2017   280    640   -14.99    78.10     3.97   157.30   672.30    -0.68    17.31
  2017   280    650   -14.13    76.90     3.79   158.90   672.40    -0.69    13.47
  2017   280    700   -14.86    76.80     3.51   155.00   672.30    -0.65    13.46
  2017   280    710   -13.57    78.20     3.55   152.80   672.40    -0.68    13.45
  2017   280    720   -13.36    79.10     3.43   154.00   672.40    -0.67    13.47
  2017   280    730   -12.88    80.30     3.70   158.60   672.30    -0.68    13.48
  2017   280    740   -12.30    81.70     4.03   157.80   672.30    -0.67    13.44
  2017   280    750   -12.22    81.80     3.85   156.70   672.20    -0.59    13.46
  2017   280    800   -10.78    82.10     3.54   147.20   672.20    -0.67    13.46
  2017   280    810   -11.97    81.70     3.30   143.70   672.20    -0.67    13.42
  2017   280    820   -11.14    81.30     3.12   138.00   672.10    -0.63    13.45
