  2007   146.958    162.1    126.6    -11.7
  2007   147.000     98.5     77.5     -5.2
  2007   147.042     42.4     34.1      0.8
  2007   147.083     18.8     15.2      0.7
  2007   147.125      8.4      6.9     -8.0
  2007   147.167      5.6      5.0     -1.8
  2007   147.208      9.9      8.0     -6.1
  2007   147.250     26.7     21.8     -2.3
  2007   147.292     61.3     50.1      1.6
  2007   147.333     89.2     73.1     -1.7
  2007   147.375    206.3    167.9     -0.8
  2007   147.417    379.5    322.4    -57.5
  2007   147.458    519.2    442.4    -91.1
  2007   147.500    580.1    487.4    -85.0
  2007   147.542    600.8    494.4    -57.4
  2007   147.583    642.7    521.7    -32.4
  2007   147.625    792.3    633.5    -16.5
  2007   147.667    765.7    601.1     -1.8
  2007   147.708    751.8    585.1      2.8
  2007   147.750    635.1    497.9     -2.3
  2007   147.792    607.5    467.5      3.2
  2007   147.833    485.7    370.0      1.2
  2007   147.875    393.9    294.7      0.4
  2007   147.917    214.2    168.4     -6.7
  2007   147.958    174.3    139.1     -5.6
  2007   148.000     75.2     60.5     -9.7
  2007   148.042     41.5     33.6     -9.9
  2007   148.083     22.0     17.9     -7.8
  2007   148.125      8.4      6.9     -9.6
  2007   148.167      8.0      6.5    -10.3
  2007   148.208     14.1     11.4     -8.3
  2007   148.250     29.1     23.4     -1.8
  2007   148.292     61.2     48.9     -0.8
  2007   148.333    116.9     93.4     -3.2
  2007   148.375    140.1    113.5    -14.2
  2007   148.417    352.3    289.6    -30.2
  2007   148.458    399.9    322.4     -6.0
  2007   148.500    498.2    401.0     -0.1
  2007   148.542    668.0    540.7    -14.0
  2007   148.583    756.1    611.1    -37.1
  2007   148.625    789.1    631.2    -35.4
  2007   148.667    791.2    623.5    -17.1
  2007   148.708    766.7    595.3     -2.4
  2007   148.750    707.4    541.0      0.2
  2007   148.792    628.7    473.4      0.6
  2007   148.833    526.0    390.7     -1.3
  2007   148.875    405.0    309.4      4.4
  2007   148.917    252.9    187.2    -16.6
  2007   148.958    219.6    158.7    -23.2
  2007   149.000    139.8     93.0    -45.9
  2007   149.042     74.1     50.0    -64.3
  2007   149.083     21.1     16.9    -52.2
  2007   149.125     11.7      9.7    -34.8
  2007   149.167      9.3      7.6    -23.0
  2007   149.208     11.7      9.6    -20.3
  2007   149.250     31.1     25.0     -3.5
  2007   149.292     63.6     51.3      2.1
  2007   149.333    117.7     94.7      2.6
  2007   149.375    211.6    170.7      1.7
  2007   149.417    234.6    189.6      0.1
  2007   149.458    339.4    273.4     -1.5
  2007   149.500    411.4    329.6      1.1
  2007   149.542    431.3    345.9     -0.5
  2007   149.583    640.8    510.9      2.6
  2007   149.625    686.4    546.7     -1.9
  2007   149.667    646.9    514.9     -5.6
  2007   149.708    743.6    577.8      5.9
  2007   149.750    623.4    481.1      1.6
  2007   149.792    565.6    433.9      1.4
  2007   149.833    549.0    411.2      6.2
  2007   149.875    365.3    270.1     -6.9
  2007   149.917    221.7    165.8    -17.1
  2007   149.958    201.2    149.9    -14.8
  2007   150.000     59.5     47.5     -7.2
  2007   150.042     37.6     30.4     -6.0
  2007   150.083     22.0     18.0    -31.9
  2007   150.125     14.1     11.6    -47.4
  2007   150.167     14.9     12.4    -40.1
  2007   150.208     21.2     18.3    -47.2
  2007   150.250     42.6     36.4    -53.5
  2007   150.292    124.5    103.1    -49.1
  2007   150.333    220.3    187.7    -40.0
  2007   150.375    353.5    296.4    -24.5
  2007   150.417    393.1    328.0    -31.6
  2007   150.458    464.2    382.1    -27.8
  2007   150.500    593.4    482.9    -18.3
  2007   150.542    676.1    546.5    -21.7
  2007   150.583    757.1    606.9    -18.3
  2007   150.625    793.4    627.8     -5.6
  2007   150.667    637.8    502.6      2.8
  2007   150.708    654.2    513.6      5.3
  2007   150.750    554.4    433.4      5.7
  2007   150.792    362.1    285.8     -0.2
  2007   150.833    339.9    270.0      1.3
  2007   150.875    282.5    222.8      0.1
  2007   150.917    185.5    147.6     -3.5
  2007   150.958    125.2    100.2      1.9
  2007   151.000     80.3     64.7      1.5
  2007   151.042     31.9     26.0     -2.2
  2007   151.083     19.0     15.5     -2.4
  2007   151.125     13.8     11.2     -2.0
